station,nom_intervenant,num_site,secteur_scian,municipalite,debit_estival_m3s,volume_annuel_moyen_Mm3,premiere_annee,derniere_annee,rang
030425,Régie intermunicipale d'approvisionnement en eau potable Henryville-Venise,51208.0,Réseaux d'aqueduc & systèmes d'irrigation,Henryville,0.023674455981182795,0.3128578625,2020.0,2023.0,1
030425,GRAYMONT (QC) INC.,55481.0,Extraction de calcaire,Stanbridge Station,0.017388672839506174,0.2298736,2020.0,2024.0,2
030425,CONSTRUCTION DJL INC.,63154.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.01089903972520908,0.1440626,2020.0,2024.0,3
030425,MUNICIPALITÉ D'EASTMAN,52107.0,Réseaux d'aqueduc & systèmes d'irrigation,Eastman,0.006640595629231381,0.08776475,2020.0,2024.0,4
030425,Destination Owl's Head inc.,48272.0,Terrains de golf & country clubs,Potton,0.006557602648113339,0.0162469825,2021.0,2024.0,5
030425,CLUB DE GOLF ST-JEAN LTÉE,46540.0,Terrains de golf & country clubs,Saint-Sébastien,0.006554369715252887,0.0179161922,2020.0,2024.0,6
030425,VILLE DE SUTTON,50650.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.006269111502395413,0.077759155,2020.0,2023.0,7
030425,LE DOMAINE DE ROUVILLE INC.,50347.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Jean-Baptiste,0.004546781349561928,0.0584064,2020.0,2024.0,8
030425,FERME SAMSON & FILS (1987) S.E.N.C.,71729.0,Culture de légumes & de melons,Farnham,0.0042840567129629635,0.0032226666666666666,2020.0,2024.0,9
030425,VILLE DE SUTTON,48544.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.004045025256985522,0.02439725,2020.0,2023.0,10
030425,CONSTRUCTION DJL INC.,54829.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.002990895310633214,0.038674,2020.0,2024.0,11
030425,FERMES TRUDEAU INC.,70970.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.002742210980851675,0.01683924,2020.0,2024.0,12
030425,FERMES TRUDEAU INC.,70969.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.002720328210105877,0.01625044,2020.0,2024.0,13
030425,CLUB DE GOLF DE FARNHAM INC.,44365.0,Terrains de golf & country clubs,Farnham,0.0026529900558086086,0.010501154120000002,2020.0,2023.0,14
030425,FERMES TRUDEAU INC.,70972.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.0025236829949689746,0.01507408,2020.0,2024.0,15
030425,FERME SAMSON & FILS (1987) S.E.N.C.,71728.0,Culture de légumes & de melons,Farnham,0.0025202546296296297,0.0034306666666666665,2020.0,2024.0,16
030425,FERMES TRUDEAU INC.,70971.0,Autre culture de légumes (sauf patate) & melons,Saint-Mathieu-de-Beloeil,0.0019937542019121957,0.0122034,2020.0,2024.0,17
030425,LE DOMAINE DE ROUVILLE INC.,44352.0,Terrains de golf & country clubs,Saint-Jean-Baptiste,0.0013302822580645163,0.017584,2020.0,2024.0,18
030425,CLUB DE GOLF INTERNATIONAL 2000 INC.,49611.0,Terrains de golf & country clubs,Saint-Bernard-de-Lacolle,0.0012803874402628436,0.016232824,2020.0,2024.0,19
030425,LES FERMES LECLAIR & FRÈRES LTÉE,73206.0,Autre culture de légumes (sauf patate) & melons,Saint-Bernard-de-Lacolle,0.0010060185185185185,0.0006173,2022.0,2023.0,20
030425,+ 20 autres préleveurs,,,,0.007044758103288981,,,,21
030429,Régie intermunicipale d'approvisionnement en eau potable Henryville-Venise,51208.0,Réseaux d'aqueduc & systèmes d'irrigation,Henryville,0.023674455981182795,0.3128578625,2020.0,2023.0,1
030429,GRAYMONT (QC) INC.,55481.0,Extraction de calcaire,Stanbridge Station,0.017388672839506174,0.2298736,2020.0,2024.0,2
030429,CONSTRUCTION DJL INC.,63154.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.01089903972520908,0.1440626,2020.0,2024.0,3
030429,MUNICIPALITÉ D'EASTMAN,52107.0,Réseaux d'aqueduc & systèmes d'irrigation,Eastman,0.006640595629231381,0.08776475,2020.0,2024.0,4
030429,Destination Owl's Head inc.,48272.0,Terrains de golf & country clubs,Potton,0.006557602648113339,0.0162469825,2021.0,2024.0,5
030429,CLUB DE GOLF ST-JEAN LTÉE,46540.0,Terrains de golf & country clubs,Saint-Sébastien,0.006554369715252887,0.0179161922,2020.0,2024.0,6
030429,VILLE DE SUTTON,50650.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.006269111502395413,0.077759155,2020.0,2023.0,7
030429,LE DOMAINE DE ROUVILLE INC.,50347.0,Réseaux d'aqueduc & systèmes d'irrigation,Saint-Jean-Baptiste,0.004546781349561928,0.0584064,2020.0,2024.0,8
030429,VILLE DE SUTTON,48544.0,Réseaux d'aqueduc & systèmes d'irrigation,Sutton,0.004045025256985522,0.02439725,2020.0,2023.0,9
030429,CONSTRUCTION DJL INC.,54829.0,Extraction de pierre,Saint-Bruno-de-Montarville,0.002990895310633214,0.038674,2020.0,2024.0,10
030429,LE DOMAINE DE ROUVILLE INC.,44352.0,Terrains de golf & country clubs,Saint-Jean-Baptiste,0.0013302822580645163,0.017584,2020.0,2024.0,11
030429,CLUB DE GOLF INTERNATIONAL 2000 INC.,49611.0,Terrains de golf & country clubs,Saint-Bernard-de-Lacolle,0.0012803874402628436,0.016232824,2020.0,2024.0,12
030429,LES FERMES LECLAIR & FRÈRES LTÉE,73206.0,Autre culture de légumes (sauf patate) & melons,Saint-Bernard-de-Lacolle,0.0010060185185185185,0.0006173,2022.0,2023.0,13
030429,CLUB DE GOLF ORMSTOWN INC.,48335.0,Terrains de golf & country clubs,Hemmingford,0.0009579994750330688,0.001708524,2020.0,2024.0,14
030429,CLUB DE GOLF ORMSTOWN INC.,48336.0,Terrains de golf & country clubs,Hemmingford,0.0009579994750330688,0.001708524,2020.0,2024.0,15
030429,CLUB DE GOLF ORMSTOWN INC.,47533.0,Terrains de golf & country clubs,Hemmingford,0.0006386661398625808,0.001139012,2020.0,2024.0,16
030429,Verger Caron inc.,72694.0,Culture de noix & de fruits (sauf les agrumes),Frelighsburg,0.00037519841269841264,0.001334,2021.0,2021.0,17
030429,SKI SUTTON INC.,47871.0,Centres de ski,Sutton,0.00032134589947089946,0.000735425,2021.0,2024.0,18
030429,B.R. CARON INC.,71799.0,Culture de noix & de fruits (sauf les agrumes),Frelighsburg,0.0002720141644620811,0.000591,2020.0,2021.0,19
030429,B.R. CARON INC.,71800.0,Culture de noix & de fruits (sauf les agrumes),Frelighsburg,0.00024919945987654323,0.0005605,2020.0,2021.0,20
030429,+ 6 autres préleveurs,,,,0.0007214909043067645,,,,21
030905,R.G.R. GUINOIS INC.,72182.0,Culture de légumes & de melons,Saint-Chrysostome,0.051752314814814813,0.022357,2022.0,2022.0,1
030905,VILLE DE HUNTINGDON,50562.0,Réseaux d'aqueduc & systèmes d'irrigation,Huntingdon,0.04791444842692154,0.6310254,2020.0,2024.0,2
030905,R.G.R. GUINOIS INC.,72168.0,Culture de légumes & de melons,Sainte-Clotilde,0.04525462962962963,0.020335,2020.0,2022.0,3
030905,CONSTRUCTION DJL INC.,70921.0,Extraction de pierre,Sainte-Clotilde,0.043020309020310635,0.56870222,2020.0,2024.0,4
030905,R.G.R. GUINOIS INC.,72167.0,Culture de légumes & de melons,Sainte-Clotilde,0.03350906635802468,0.0161855,2021.0,2022.0,5
030905,CONSTRUCTION DJL INC.,70920.0,Extraction de pierre,Sainte-Clotilde,0.020216828280565514,0.219996878,2020.0,2024.0,6
030905,CONSTRUCTION DJL INC.,70922.0,Extraction de pierre,Sainte-Clotilde,0.01564288386515996,0.12442873666666668,2020.0,2022.0,7
030905,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70693.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.009752083333333333,0.019782,2020.0,2020.0,8
030905,LES JARDINS A. GUÉRIN ET FILS INC.,71737.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.009593499697576087,0.030566348,2020.0,2024.0,9
030905,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70690.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.008844135802469136,0.004732,2020.0,2021.0,10
030905,LES JARDINS A. GUÉRIN ET FILS INC.,71738.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.00782349537037037,0.004791666666666667,2020.0,2023.0,11
030905,LISE ET MICHEL LEGAULT INC.,66783.0,Culture de légumes & de melons,Sainte-Clotilde,0.007699074074074075,0.007675,2021.0,2021.0,12
030905,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70691.0,Culture de légumes & de melons,Sainte-Clotilde,0.0076478587962962976,0.0174095,2020.0,2021.0,13
030905,LES JARDINS A. GUÉRIN ET FILS INC.,70966.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.007000000000000001,0.012096,2020.0,2020.0,14
030905,CONSTRUCTION DJL INC.,46451.0,Extraction de pierre,Sainte-Clotilde,0.004406612664277181,0.058225742,2020.0,2024.0,15
030905,R.G.R. GUINOIS INC.,72164.0,Culture de légumes & de melons,Sainte-Clotilde,0.00412037037037037,0.00178,2020.0,2020.0,16
030905,R.G.R. GUINOIS INC.,72174.0,Culture de légumes & de melons,Hemmingford,0.00355787037037037,0.002265,2021.0,2021.0,17
030905,Les fermes R.R. & Fils inc.,72400.0,Autre culture de légumes (sauf patate) & melons,Saint-Michel,0.0035069444444444445,0.001245,2020.0,2023.0,18
030905,Les fermes R.R. & Fils inc.,71770.0,Autre culture de légumes (sauf patate) & melons,Saint-Patrice-de-Sherrington,0.0034699074074074077,0.001069,2020.0,2021.0,19
030905,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70696.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.0034324845679012347,0.004698,2021.0,2021.0,20
030905,+ 34 autres préleveurs,,,,0.04208971787726612,,,,21
030907,R.G.R. GUINOIS INC.,72182.0,Culture de légumes & de melons,Saint-Chrysostome,0.051752314814814813,0.022357,2022.0,2022.0,1
030907,R.G.R. GUINOIS INC.,72168.0,Culture de légumes & de melons,Sainte-Clotilde,0.04525462962962963,0.020335,2020.0,2022.0,2
030907,CONSTRUCTION DJL INC.,70921.0,Extraction de pierre,Sainte-Clotilde,0.043020309020310635,0.56870222,2020.0,2024.0,3
030907,R.G.R. GUINOIS INC.,72167.0,Culture de légumes & de melons,Sainte-Clotilde,0.03350906635802468,0.0161855,2021.0,2022.0,4
030907,CONSTRUCTION DJL INC.,70920.0,Extraction de pierre,Sainte-Clotilde,0.020216828280565514,0.219996878,2020.0,2024.0,5
030907,CONSTRUCTION DJL INC.,70922.0,Extraction de pierre,Sainte-Clotilde,0.01564288386515996,0.12442873666666668,2020.0,2022.0,6
030907,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70693.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.009752083333333333,0.019782,2020.0,2020.0,7
030907,LES JARDINS A. GUÉRIN ET FILS INC.,71737.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.009593499697576087,0.030566348,2020.0,2024.0,8
030907,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70690.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.008844135802469136,0.004732,2020.0,2021.0,9
030907,LES JARDINS A. GUÉRIN ET FILS INC.,71738.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.00782349537037037,0.004791666666666667,2020.0,2023.0,10
030907,LISE ET MICHEL LEGAULT INC.,66783.0,Culture de légumes & de melons,Sainte-Clotilde,0.007699074074074075,0.007675,2021.0,2021.0,11
030907,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70691.0,Culture de légumes & de melons,Sainte-Clotilde,0.0076478587962962976,0.0174095,2020.0,2021.0,12
030907,LES JARDINS A. GUÉRIN ET FILS INC.,70966.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.007000000000000001,0.012096,2020.0,2020.0,13
030907,CONSTRUCTION DJL INC.,46451.0,Extraction de pierre,Sainte-Clotilde,0.004406612664277181,0.058225742,2020.0,2024.0,14
030907,R.G.R. GUINOIS INC.,72164.0,Culture de légumes & de melons,Sainte-Clotilde,0.00412037037037037,0.00178,2020.0,2020.0,15
030907,R.G.R. GUINOIS INC.,72174.0,Culture de légumes & de melons,Hemmingford,0.00355787037037037,0.002265,2021.0,2021.0,16
030907,Les fermes R.R. & Fils inc.,72400.0,Autre culture de légumes (sauf patate) & melons,Saint-Michel,0.0035069444444444445,0.001245,2020.0,2023.0,17
030907,Les fermes R.R. & Fils inc.,71770.0,Autre culture de légumes (sauf patate) & melons,Saint-Patrice-de-Sherrington,0.0034699074074074077,0.001069,2020.0,2021.0,18
030907,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70696.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.0034324845679012347,0.004698,2021.0,2021.0,19
030907,Les Produits Forino inc.,72933.0,Autre culture de légumes (sauf patate) & melons,Sainte-Clotilde,0.0033755601356704294,0.014223,2024.0,2024.0,20
030907,+ 33 autres préleveurs,,,,0.038714157741595694,,,,21
030919,R.G.R. GUINOIS INC.,72182.0,Culture de légumes & de melons,Saint-Chrysostome,0.051752314814814813,0.022357,2022.0,2022.0,1
030919,VILLE DE HUNTINGDON,50562.0,Réseaux d'aqueduc & systèmes d'irrigation,Huntingdon,0.04791444842692154,0.6310254,2020.0,2024.0,2
030919,R.G.R. GUINOIS INC.,72168.0,Culture de légumes & de melons,Sainte-Clotilde,0.04525462962962963,0.020335,2020.0,2022.0,3
030919,CONSTRUCTION DJL INC.,70921.0,Extraction de pierre,Sainte-Clotilde,0.043020309020310635,0.56870222,2020.0,2024.0,4
030919,R.G.R. GUINOIS INC.,72167.0,Culture de légumes & de melons,Sainte-Clotilde,0.03350906635802468,0.0161855,2021.0,2022.0,5
030919,CONSTRUCTION DJL INC.,70920.0,Extraction de pierre,Sainte-Clotilde,0.020216828280565514,0.219996878,2020.0,2024.0,6
030919,CONSTRUCTION DJL INC.,70922.0,Extraction de pierre,Sainte-Clotilde,0.01564288386515996,0.12442873666666668,2020.0,2022.0,7
030919,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70693.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.009752083333333333,0.019782,2020.0,2020.0,8
030919,LES JARDINS A. GUÉRIN ET FILS INC.,71737.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.009593499697576087,0.030566348,2020.0,2024.0,9
030919,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70690.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.008844135802469136,0.004732,2020.0,2021.0,10
030919,LES JARDINS A. GUÉRIN ET FILS INC.,71738.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.00782349537037037,0.004791666666666667,2020.0,2023.0,11
030919,LISE ET MICHEL LEGAULT INC.,66783.0,Culture de légumes & de melons,Sainte-Clotilde,0.007699074074074075,0.007675,2021.0,2021.0,12
030919,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70691.0,Culture de légumes & de melons,Sainte-Clotilde,0.0076478587962962976,0.0174095,2020.0,2021.0,13
030919,LES JARDINS A. GUÉRIN ET FILS INC.,70966.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.007000000000000001,0.012096,2020.0,2020.0,14
030919,CONSTRUCTION DJL INC.,46451.0,Extraction de pierre,Sainte-Clotilde,0.004406612664277181,0.058225742,2020.0,2024.0,15
030919,R.G.R. GUINOIS INC.,72164.0,Culture de légumes & de melons,Sainte-Clotilde,0.00412037037037037,0.00178,2020.0,2020.0,16
030919,R.G.R. GUINOIS INC.,72174.0,Culture de légumes & de melons,Hemmingford,0.00355787037037037,0.002265,2021.0,2021.0,17
030919,Les fermes R.R. & Fils inc.,72400.0,Autre culture de légumes (sauf patate) & melons,Saint-Michel,0.0035069444444444445,0.001245,2020.0,2023.0,18
030919,Les fermes R.R. & Fils inc.,71770.0,Autre culture de légumes (sauf patate) & melons,Saint-Patrice-de-Sherrington,0.0034699074074074077,0.001069,2020.0,2021.0,19
030919,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70696.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.0034324845679012347,0.004698,2021.0,2021.0,20
030919,+ 34 autres préleveurs,,,,0.04208971787726612,,,,21
030920,R.G.R. GUINOIS INC.,72182.0,Culture de légumes & de melons,Saint-Chrysostome,0.051752314814814813,0.022357,2022.0,2022.0,1
030920,R.G.R. GUINOIS INC.,72168.0,Culture de légumes & de melons,Sainte-Clotilde,0.04525462962962963,0.020335,2020.0,2022.0,2
030920,R.G.R. GUINOIS INC.,72167.0,Culture de légumes & de melons,Sainte-Clotilde,0.03350906635802468,0.0161855,2021.0,2022.0,3
030920,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70693.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.009752083333333333,0.019782,2020.0,2020.0,4
030920,LES JARDINS A. GUÉRIN ET FILS INC.,71737.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.009593499697576087,0.030566348,2020.0,2024.0,5
030920,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70690.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.008844135802469136,0.004732,2020.0,2021.0,6
030920,LISE ET MICHEL LEGAULT INC.,66783.0,Culture de légumes & de melons,Sainte-Clotilde,0.007699074074074075,0.007675,2021.0,2021.0,7
030920,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70691.0,Culture de légumes & de melons,Sainte-Clotilde,0.0076478587962962976,0.0174095,2020.0,2021.0,8
030920,LES JARDINS A. GUÉRIN ET FILS INC.,70966.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.007000000000000001,0.012096,2020.0,2020.0,9
030920,R.G.R. GUINOIS INC.,72164.0,Culture de légumes & de melons,Sainte-Clotilde,0.00412037037037037,0.00178,2020.0,2020.0,10
030920,R.G.R. GUINOIS INC.,72174.0,Culture de légumes & de melons,Hemmingford,0.00355787037037037,0.002265,2021.0,2021.0,11
030920,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70696.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.0034324845679012347,0.004698,2021.0,2021.0,12
030920,R.G.R. GUINOIS INC.,72169.0,Culture de légumes & de melons,Sainte-Clotilde,0.0032430555555555554,0.005494,2021.0,2021.0,13
030920,Les fermes R.R. & Fils inc.,72756.0,Autre culture de légumes (sauf patate) & melons,Saint-Patrice-de-Sherrington,0.0031350308641975313,0.001779,2021.0,2021.0,14
030920,MARAÎCHERS J.P.L. GUERIN & FILS INC.,71305.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.0019953703703703704,0.002586,2021.0,2021.0,15
030920,Les fermes R.R. & Fils inc.,72757.0,Autre culture de légumes (sauf patate) & melons,Saint-Patrice-de-Sherrington,0.0016373456790123458,0.002122,2021.0,2021.0,16
030920,LES FERMES E. NOTARO ET FILS INC.,72215.0,"Culture en serre, en pépinière & floriculture",Saint-Patrice-de-Sherrington,0.001515361111111111,0.007528314,2020.0,2021.0,17
030920,LES FERMES LECLAIR & FRÈRES LTÉE,71294.0,Autre culture de légumes (sauf patate) & melons,Sainte-Clotilde,0.0014151393787967862,0.0030723,2021.0,2023.0,18
030920,Les fermes R.R. & Fils inc.,71771.0,Autre culture de légumes (sauf patate) & melons,Saint-Patrice-de-Sherrington,0.0011261574074074073,0.000429,2020.0,2023.0,19
030920,R.G.R. GUINOIS INC.,72177.0,Culture de légumes & de melons,Sainte-Clotilde,0.0010171296296296295,0.004394,2020.0,2020.0,20
030920,+ 8 autres préleveurs,,,,0.0032278997593435527,,,,21
030921,R.G.R. GUINOIS INC.,72182.0,Culture de légumes & de melons,Saint-Chrysostome,0.051752314814814813,0.022357,2022.0,2022.0,1
030921,R.G.R. GUINOIS INC.,72168.0,Culture de légumes & de melons,Sainte-Clotilde,0.04525462962962963,0.020335,2020.0,2022.0,2
030921,CONSTRUCTION DJL INC.,70921.0,Extraction de pierre,Sainte-Clotilde,0.043020309020310635,0.56870222,2020.0,2024.0,3
030921,R.G.R. GUINOIS INC.,72167.0,Culture de légumes & de melons,Sainte-Clotilde,0.03350906635802468,0.0161855,2021.0,2022.0,4
030921,CONSTRUCTION DJL INC.,70920.0,Extraction de pierre,Sainte-Clotilde,0.020216828280565514,0.219996878,2020.0,2024.0,5
030921,CONSTRUCTION DJL INC.,70922.0,Extraction de pierre,Sainte-Clotilde,0.01564288386515996,0.12442873666666668,2020.0,2022.0,6
030921,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70693.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.009752083333333333,0.019782,2020.0,2020.0,7
030921,LES JARDINS A. GUÉRIN ET FILS INC.,71737.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.009593499697576087,0.030566348,2020.0,2024.0,8
030921,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70690.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.008844135802469136,0.004732,2020.0,2021.0,9
030921,LES JARDINS A. GUÉRIN ET FILS INC.,71738.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.00782349537037037,0.004791666666666667,2020.0,2023.0,10
030921,LISE ET MICHEL LEGAULT INC.,66783.0,Culture de légumes & de melons,Sainte-Clotilde,0.007699074074074075,0.007675,2021.0,2021.0,11
030921,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70691.0,Culture de légumes & de melons,Sainte-Clotilde,0.0076478587962962976,0.0174095,2020.0,2021.0,12
030921,LES JARDINS A. GUÉRIN ET FILS INC.,70966.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.007000000000000001,0.012096,2020.0,2020.0,13
030921,CONSTRUCTION DJL INC.,46451.0,Extraction de pierre,Sainte-Clotilde,0.004406612664277181,0.058225742,2020.0,2024.0,14
030921,R.G.R. GUINOIS INC.,72164.0,Culture de légumes & de melons,Sainte-Clotilde,0.00412037037037037,0.00178,2020.0,2020.0,15
030921,R.G.R. GUINOIS INC.,72174.0,Culture de légumes & de melons,Hemmingford,0.00355787037037037,0.002265,2021.0,2021.0,16
030921,Les fermes R.R. & Fils inc.,72400.0,Autre culture de légumes (sauf patate) & melons,Saint-Michel,0.0035069444444444445,0.001245,2020.0,2023.0,17
030921,Les fermes R.R. & Fils inc.,71770.0,Autre culture de légumes (sauf patate) & melons,Saint-Patrice-de-Sherrington,0.0034699074074074077,0.001069,2020.0,2021.0,18
030921,MARAÎCHERS J.P.L. GUERIN & FILS INC.,70696.0,Culture de légumes & de melons,Saint-Patrice-de-Sherrington,0.0034324845679012347,0.004698,2021.0,2021.0,19
030921,Les Produits Forino inc.,72933.0,Autre culture de légumes (sauf patate) & melons,Sainte-Clotilde,0.0033755601356704294,0.014223,2024.0,2024.0,20
030921,+ 33 autres préleveurs,,,,0.038714157741595694,,,,21
040129,VILLE DE SAINTE-AGATHE-DES-MONTS,63053.0,Réseaux d'aqueduc & systèmes d'irrigation,Sainte-Agathe-des-Monts,0.08530760155316605,1.1275792,2020.0,2024.0,1
040129,Gestion Multi-Média Inter inc.,46956.0,Terrains de golf & country clubs,Grenville-sur-la-Rouge,0.011365031506532574,0.0870376875,2020.0,2023.0,2
040129,LES SOMMETS DE LA VALLÉE INC.,70777.0,Centres de ski,Saint-Sauveur,0.005063099250440917,0.009875236,2020.0,2024.0,3
040129,LE PRIVÉ INC.,58532.0,Autres services de divertissement & loisirs,Morin-Heights,0.0020253461634313083,0.012530382,2020.0,2024.0,4
040129,Information personnelle,59105.0,Terrains de golf & country clubs,Val-David,0.0008606341130023004,0.008824682,2020.0,2024.0,5
040129,LES SOMMETS DE LA VALLÉE INC.,52101.0,Centres de ski,Morin-Heights,0.0006309027777777778,0.00027255,2024.0,2024.0,6
040129,CHALETS ROYAL LAURENTIEN INC.,73195.0,Terrains de golf & country clubs,Mont-Blanc,0.0001724910394265233,0.00228,2022.0,2022.0,7
040129,CAMP BNAI BRITH INC.,67527.0,Réseaux d'aqueduc & systèmes d'irrigation,Sainte-Agathe-des-Monts,3.4855137395459977e-06,4.608e-05,2020.0,2024.0,8
040201,PISCICULTURE MONT-TREMBLANT INC.,64964.0,Aquaculture animale,Mont-Tremblant,0.13981716995221025,1.8484994,2020.0,2024.0,1
040201,VILLE DE MONT-TREMBLANT,61011.0,Réseaux d'aqueduc & systèmes d'irrigation,Mont-Tremblant,0.053137625732491325,0.701405,2020.0,2024.0,2
040201,VILLE DE MONT-TREMBLANT,60326.0,Réseaux d'aqueduc & systèmes d'irrigation,Mont-Tremblant,0.045143488152130616,0.596615,2020.0,2024.0,3
040201,CLUBLINK CORPORATION ULC,47392.0,Terrains de golf & country clubs,Mont-Tremblant,0.023605985772315447,0.0729644624,2020.0,2024.0,4
040201,CLUBLINK CORPORATION ULC,55352.0,Terrains de golf & country clubs,Mont-Tremblant,0.017483358989197534,0.02782049425,2021.0,2024.0,5
040201,STATION MONT TREMBLANT SOCIÉTÉ EN COMMANDITE,50338.0,Centres de ski,Mont-Tremblant,0.016859953703703703,0.0218505,2020.0,2023.0,6
040201,STATION MONT TREMBLANT SOCIÉTÉ EN COMMANDITE,50538.0,Terrains de golf & country clubs,Mont-Tremblant,0.013450601366893616,0.0797402,2020.0,2024.0,7
040201,STATION MONT TREMBLANT SOCIÉTÉ EN COMMANDITE,57207.0,Centres de ski,Lac-Supérieur,0.011526234567901233,0.014938,2020.0,2023.0,8
040201,STATION MONT TREMBLANT SOCIÉTÉ EN COMMANDITE,47510.0,Terrains de golf & country clubs,Mont-Tremblant,0.010988236621274816,0.046684,2020.0,2024.0,9
040201,MUNICIPALITÉ DE LABELLE,50816.0,Réseaux d'aqueduc & systèmes d'irrigation,Labelle,0.009324452344683393,0.123088132,2020.0,2024.0,10
040201,3090-9626 QUÉBEC INC.,58575.0,Terrains de golf & country clubs,Mont-Tremblant,0.0071060028543581165,0.029955,2020.0,2020.0,11
040201,3090-9626 QUÉBEC INC.,58678.0,Terrains de golf & country clubs,Mont-Tremblant,0.005261390488659551,0.04916994,2020.0,2024.0,12
040201,Club de golf nominingue inc.,58615.0,Terrains de golf & country clubs,Nominingue,0.002026090992816493,0.0163968,2020.0,2024.0,13
040201,CANTON D'AMHERST,52521.0,Réseaux d'aqueduc & systèmes d'irrigation,Amherst,0.0013706516328156114,0.01812125,2021.0,2024.0,14
040201,MUNICIPALITÉ DE LAC-SUPÉRIEUR,63140.0,Réseaux d'aqueduc & systèmes d'irrigation,Lac-Supérieur,0.0004236156660692951,0.00561558,2024.0,2024.0,15
040201,CANTON D'AMHERST,49021.0,Réseaux d'aqueduc & systèmes d'irrigation,Amherst,0.00016666666666666666,0.0022032,2020.0,2024.0,16
040201,9436-6010 Québec inc.,46040.0,Centres de ski,Mont-Blanc,0.00014467592592592594,0.000125,2024.0,2024.0,17
040201,9027-6346 QUÉBEC INC.,60036.0,Réseaux d'aqueduc & systèmes d'irrigation,Amherst,5.52288679808841e-05,0.0001925,2020.0,2021.0,18
040201,9027-6346 QUÉBEC INC.,45862.0,Terrains de golf & country clubs,Amherst,5.395634209478296e-05,0.000305,2020.0,2021.0,19
040204,PISCICULTURE MONT-TREMBLANT INC.,64964.0,Aquaculture animale,Mont-Tremblant,0.13981716995221025,1.8484994,2020.0,2024.0,1
040204,VILLE DE MONT-TREMBLANT,61011.0,Réseaux d'aqueduc & systèmes d'irrigation,Mont-Tremblant,0.053137625732491325,0.701405,2020.0,2024.0,2
